/m/0133ww	"Ludwig Bamberger"@en	"/wikipedia/en_title/Ludwig_Bamberger"
/m/013ddj	"Square Lake"@en	"/wikipedia/en_title/Square_Lake$002C_Maine"
/m/013ggn	"Mathiston"@en	"/wikipedia/en_title/Mathiston$002C_Mississippi"
/m/013l8h	"Oliver Springs"@en	"/wikipedia/en_title/Oliver_Springs$002C_Tennessee"
/m/013lt1	"Lytle"@en	"/wikipedia/en_title/Lytle$002C_Texas"
/m/013mx5	"Stamford"@en	"/wikipedia/en_title/Stamford$002C_Texas"
/m/013rvq	"Queen Anne-Marie of Greece"@en	"/wikipedia/en_title/Queen_Anne-Marie_of_Greece"
/m/01457t	"Wevelgem"@en	"/wikipedia/en_title/Wevelgem"
/m/01494p	"Gawsworth"@en	"/wikipedia/en_title/Gawsworth"
/m/014gq4	"Kalmthout"@en	"/wikipedia/en_title/Kalmthout"
/m/014jm	"Ahmed al-Nami"@en	"/wikipedia/en_title/Ahmed_al-Nami"
/m/014kx2	"King's X"@en	"/wikipedia/en_title/King$0027s_X"
/m/014t13	"Richard of Dover"@en	"/wikipedia/en_title/Richard_of_Dover"
/m/014vzx	"Adam Mickiewicz"@en	"/wikipedia/en_title/Adam_Mickiewicz"
/m/014xlw	"Book of the Dead"@en	"/wikipedia/en_title/Book_of_the_Dead"
/m/015_5p	"Cyrus Vance"@en	"/wikipedia/en_title/Cyrus_Vance"
/m/015fyd	"P. D. James"@en	"/wikipedia/en_title/P$002E_D$002E_James"
/m/015ghl	"Katie Hnida"@en	"/wikipedia/en_title/Katie_Hnida"
/m/015hrq	"Eunapius"@en	"/wikipedia/en_title/Eunapius"
/m/015p6f	"London Metropolitan University"@en	"/wikipedia/en_title/London_Metropolitan_University"
/m/015rn5	"Servius Sulpicius Rufus"@en	"/wikipedia/en_title/Servius_Sulpicius_Rufus"
/m/016dvh	"Peter and Gordon"@en	"/wikipedia/en_title/Peter_and_Gordon"
/m/016jgn	"Mark Wallinger"@en	"/wikipedia/en_title/Mark_Wallinger"
/m/016plk	"Oberspreewald-Lausitz"@en	"/wikipedia/en_title/Oberspreewald-Lausitz"
/m/016wsz	"Agatha Christie's Poirot"@en	"/wikipedia/en_title/Agatha_Christie$0027s_Poirot"
/m/0179y	"Bell Labs"@en	"/wikipedia/en_title/Bell_Labs"
/m/017_nw	"Polikarpov I-16"@en	"/wikipedia/en_title/Polikarpov_I-16"
/m/017fg7	"Donald Johanson"@en	"/wikipedia/en_title/Donald_Johanson"
/m/017k3g	"Holy Living and Holy Dying"@en	"/wikipedia/en_title/Holy_Living_and_Holy_Dying"
/m/0189rm	"Osen"@en	"/wikipedia/en_title/Osen"
/m/0189tw	"Røros"@en	"/wikipedia/en_title/R$00F8ros"
/m/018bcv	"Hattfjelldal"@en	"/wikipedia/en_title/Hattfjelldal"
/m/018gq3	"101 Dalmatians"@en	"/wikipedia/en_title/101_Dalmatians_$00281996_film$0029"
/m/018v_q	"Lee Remick"@en	"/wikipedia/en_title/Lee_Remick"
/m/0195zh	"Thomas of Celano"@en	"/wikipedia/en_title/Thomas_of_Celano"
/m/01972m	"T. Rex"@en	"/wikipedia/en_title/T$002E_Rex_$0028band$0029"
/m/019_dl	"Michael Bernays"@en	"/wikipedia/en_title/Michael_Bernays"
/m/019cn6	"Arnsberg"@en	"/wikipedia/en_title/Arnsberg"
/m/019hpc	"Eisuke Yoshiyuki"@en	"/wikipedia/en_title/Eisuke_Yoshiyuki"
/m/019q8d	"Jonatha Brooke"@en	"/wikipedia/en_title/Jonatha_Brooke"
/m/019v5v	"BSA"@en	"/wikipedia/en_title/BSA_$0028The_Software_Alliance$0029"
/m/01_1wd	"Communist Party of Bangladesh"@en	"/wikipedia/en_title/Communist_Party_of_Bangladesh"
/m/01_7_3	"GMB"@en	"/wikipedia/en_title/GMB_$0028trade_union$0029"
/m/01_9gm	"Electronic Industries Alliance"@en	"/wikipedia/en_title/Electronic_Industries_Alliance"
/m/01_gv9t	"Lacombe"@en	"/wikipedia/en_title/Lacombe$002C_Louisiana"
/m/01_ns8	"C. Z. Guest"@en	"/wikipedia/en_title/C$002E_Z$002E_Guest"
/m/01_rj3	"Pope John X"@en	"/wikipedia/en_title/Pope_John_X"
/m/01_vh6	"Mahuika crater"@en	"/wikipedia/en_title/Mahuika_crater"
/m/01_xqj	"Melissa George"@en	"/wikipedia/en_title/Melissa_George"
/m/01_yh0t	"Excelsior"@en	"/wikipedia/en_title/Excelsior$002C_Minnesota"
/m/01bbxt	"Nicholas Staggins"@en	"/wikipedia/en_title/Nicholas_Staggins"
/m/01bklk	"Ciudad del Carmen"@en	"/wikipedia/en_title/Ciudad_del_Carmen"
/m/01c89p	"Lucian Truscott"@en	"/wikipedia/en_title/Lucian_Truscott"
/m/01c_cs	"Angelo da Clareno"@en	"/wikipedia/en_title/Angelo_da_Clareno"
/m/01chsq	"Suiyuan Province"@en	"/wikipedia/en_title/Suiyuan_Province"
/m/01cjrr	"Geoffrey Keyes"@en	"/wikipedia/en_title/Geoffrey_Keyes"
/m/01cq8b	"Carl Zeiss"@en	"/wikipedia/en_title/Carl_Zeiss"
/m/01d9m2	"Andy McCoy"@en	"/wikipedia/en_title/Andy_McCoy"
/m/01dc4_	"Lamb Chop's Play-Along"@en	"/wikipedia/en_title/Lamb_Chop$0027s_Play-Along"
/m/01dhs5	"Dilton Doiley"@en	"/wikipedia/en_title/Dilton_Doiley"
/m/01dlbk	"Southcourt"@en	"/wikipedia/en_title/Southcourt"
/m/01dr3d	"Prince Frederick, Duke of York and Albany"@en	"/wikipedia/en_title/Prince_Frederick$002C_Duke_of_York_and_Albany"
/m/01dvfm	"A Plea for Captain John Brown"@en	"/wikipedia/en_title/A_Plea_for_Captain_John_Brown"
/m/01dywm	"Northern Ontario"@en	"/wikipedia/en_title/Northern_Ontario"
/m/01dz9x	"InMe"@en	"/wikipedia/en_title/InMe"
/m/01f2w0	"BBC One"@en	"/wikipedia/en_title/BBC_One"
/m/01fr3l	"South Shropshire"@en	"/wikipedia/en_title/South_Shropshire"
/m/01fsf5	"Green Bay"@en	"/wikipedia/en_title/Green_Bay_$0028Lake_Michigan$0029"
/m/01g40x	"Irish Houses of Parliament"@en	"/wikipedia/en_title/Irish_Houses_of_Parliament"
/m/01g5r_	"National Peasants' Party"@en	"/wikipedia/en_title/National_Peasants$0027_Party"
/m/01gn5m	"Lerdo, Durango"@en	"/wikipedia/en_title/Lerdo$002C_Durango"
/m/01h9d6	"Isola di San Michele"@en	"/wikipedia/en_title/Isola_di_San_Michele"
/m/01hh2r	"Friedrich Christoph Schlosser"@en	"/wikipedia/en_title/Friedrich_Christoph_Schlosser"
/m/01hpf6	"SNK Playmore"@en	"/wikipedia/en_title/SNK_Playmore"
/m/01ht6x	"Karelo-Finnish Soviet Socialist Republic"@en	"/wikipedia/en_title/Karelo-Finnish_Soviet_Socialist_Republic"
/m/01html	"Mahmoud Abbas"@en	"/wikipedia/en_title/Mahmoud_Abbas"
/m/01hx3gc	"Gear Daddies"@en	"/wikipedia/en_title/Gear_Daddies"
/m/01j3_g	"Amelia Bloomer"@en	"/wikipedia/en_title/Amelia_Bloomer"
/m/01j7qy	"Macrobius"@en	"/wikipedia/en_title/Macrobius"
/m/01j9cl	"Robert Creeley"@en	"/wikipedia/en_title/Robert_Creeley"
/m/01js3jl	"Brian Hughes"@en	"/wikipedia/en_title/Brian_Hughes_$0028musician$0029"
/m/01jt9xb	"Split Lip"@en	"/wikipedia/en_title/Split_Lip"
/m/01jv5g	"Lakeside School"@en	"/wikipedia/en_title/Lakeside_School"
/m/01jvqc	"Hubert Ashton Holden"@en	"/wikipedia/en_title/Hubert_Ashton_Holden"
/m/01k3nsl	"Beachbuggy"@en	"/wikipedia/en_title/Beachbuggy"
/m/01k3z2h	"Sarah Jane Morris"@en	"/wikipedia/en_title/Sarah_Jane_Morris_$0028singer$0029"
/m/01kd1d	"George Speight"@en	"/wikipedia/en_title/George_Speight"
/m/01kf3x	"Mullapudi Venkata Ramana"@en	"/wikipedia/en_title/Mullapudi_Venkata_Ramana"
/m/01kqqq	"Tooru Fujisawa"@en	"/wikipedia/en_title/Tooru_Fujisawa"
/m/01ktnp	"Eugene Merle Shoemaker"@en	"/wikipedia/en_title/Eugene_Merle_Shoemaker"
/m/01kx0hx	"David Morales"@en	"/wikipedia/en_title/David_Morales"
/m/01kx61	"Torness Nuclear Power Station"@en	"/wikipedia/en_title/Torness_Nuclear_Power_Station"
/m/01kyn0	"Corey Haim"@en	"/wikipedia/en_title/Corey_Haim"
/m/01l22f	"Frederick James Furnivall"@en	"/wikipedia/en_title/Frederick_James_Furnivall"
/m/01l6blh	"V*Enna"@en	"/wikipedia/en_title/V$002AEnna"
/m/01ldrb6	"The Exciters"@en	"/wikipedia/en_title/The_Exciters"
/m/01lg39	"Constans II"@en	"/wikipedia/en_title/Constans_II"
/m/01lhqh	"Roger Fisher"@en	"/wikipedia/en_title/Roger_Fisher_$0028academic$0029"
/m/01lk4d1	"Detroit Grand Pubahs"@en	"/wikipedia/en_title/Detroit_Grand_Pubahs"
/m/01lkvpb	"Bill Deraime"@en	"/wikipedia/en_title/Bill_Deraime"
/m/01lt05x	"The Tractors"@en	"/wikipedia/en_title/The_Tractors"
/m/01ltgy	"The Tragically Hip"@en	"/wikipedia/en_title/The_Tragically_Hip"
/m/01lx7ws	"Head East"@en	"/wikipedia/en_title/Head_East"
/m/01lxr4d	"Ancient Future"@en	"/wikipedia/en_title/Ancient_Future_$0028group$0029"
/m/01m06z	"The Day of the Jackal"@en	"/wikipedia/en_title/The_Day_of_the_Jackal"
/m/01m28zx	"Jean Guillou"@en	"/wikipedia/en_title/Jean_Guillou"
/m/01m2sq	"Abington"@en	"/wikipedia/en_title/Abington$002C_Massachusetts"
/m/01m6kg	"East Millinocket"@en	"/wikipedia/en_title/East_Millinocket$002C_Maine"
/m/01m6vd	"Anson"@en	"/wikipedia/en_title/Anson$002C_Maine"
/m/01mh6s8	"Colin Towns"@en	"/wikipedia/en_title/Colin_Towns"
/m/01mk79	"Oregon"@en	"/wikipedia/en_title/Oregon$002C_Wisconsin"
/m/01mk_h5	"Ornella Vanoni"@en	"/wikipedia/en_title/Ornella_Vanoni"
/m/01mmgx4	"Gorilla Biscuits"@en	"/wikipedia/en_title/Gorilla_Biscuits"
/m/01mp1h	"Pewaukee"@en	"/wikipedia/en_title/Pewaukee$002C_Wisconsin"
/m/01mvth	"Jerry Nelson"@en	"/wikipedia/en_title/Jerry_Nelson"
/m/01myvs	"Cleveland Hopkins International Airport"@en	"/wikipedia/en_title/Cleveland_Hopkins_International_Airport"
/m/01n09d7	"Cordelia's Dad"@en	"/wikipedia/en_title/Cordelia$0027s_Dad"
/m/01n22vy	"Above & Beyond"@en	"/wikipedia/en_title/Above_$0026_Beyond_$0028band$0029"
/m/01n6s6n	"La Lupita"@en	"/wikipedia/en_title/La_Lupita"
/m/01n9dyh	"Weeping Willows"@en	"/wikipedia/en_title/Weeping_Willows"
/m/01n_m0p	"China White"@en	"/wikipedia/en_title/China_White_$0028band$0029"
/m/01nds	"Capcom"@en	"/wikipedia/en_title/Capcom"
/m/01nft8g	"Jürgen Drews"@en	"/wikipedia/en_title/J$00FCrgen_Drews"
/m/01nkkk3	"Sandy Dillon"@en	"/wikipedia/en_title/Sandy_Dillon"
/m/01nnlm	"Pity Me"@en	"/wikipedia/en_title/Pity_Me"
/m/01ns9h2	"The Duprees"@en	"/wikipedia/en_title/The_Duprees"
/m/01ntnpr	"Quatermass"@en	"/wikipedia/en_title/Quatermass_$0028band$0029"
/m/01nxckf	"Southern Sons"@en	"/wikipedia/en_title/Southern_Sons"
/m/01nzzs	"Matthew Leydt"@en	"/wikipedia/en_title/Matthew_Leydt"
/m/01p0dv	"Patriarch Macedonius II of Constantinople"@en	"/wikipedia/en_title/Patriarch_Macedonius_II_of_Constantinople"
/m/01p0l82	"Kurban"@en	"/wikipedia/en_title/Kurban_$0028band$0029"
/m/01p3cb8	"Touché"@en	"/wikipedia/en_title/Touch$00E9_$0028band$0029"
/m/01p3kj	"Key of Solomon"@en	"/wikipedia/en_title/Key_of_Solomon"
/m/01p61l7	"Mike Auldridge"@en	"/wikipedia/en_title/Mike_Auldridge"
/m/01p6f_	"Sinepuxent"@en	"/wikipedia/en_title/Sinepuxent$002C_Maryland"
/m/01p8dn0	"Subway"@en	"/wikipedia/en_title/Subway_$0028group$0029"
/m/01p9fd	"Cabaret Voltaire"@en	"/wikipedia/en_title/Cabaret_Voltaire_$0028band$0029"
/m/01pd_bf	"The Broken Family Band"@en	"/wikipedia/en_title/The_Broken_Family_Band"
/m/01pdvr0	"The Hi-Fives"@en	"/wikipedia/en_title/The_Hi-Fives"
/m/01plhs	"Charles Holden"@en	"/wikipedia/en_title/Charles_Holden"
/m/01ppj7	"Jack Pepper"@en	"/wikipedia/en_title/Jack_Pepper"
/m/01ppktm	"Front End Loader"@en	"/wikipedia/en_title/Front_End_Loader"
/m/01prd9d	"Vazelina Bilopphøggers"@en	"/wikipedia/en_title/Vazelina_Bilopph$00F8ggers"
/m/01ps4z	"Bačka Palanka"@en	"/wikipedia/en_title/Ba$010Dka_Palanka"
/m/01psb40	"Robert Shaw Chorale"@en	"/wikipedia/en_title/Robert_Shaw_Chorale"
/m/01pscb	"Kraljevo"@en	"/wikipedia/en_title/Kraljevo"
/m/01pvr35	"GEM"@en	"/wikipedia/en_title/Gem_$0028band$0029"
/m/01q166c	"Double Exposure"@en	"/wikipedia/en_title/Double_Exposure_$0028band$0029"
/m/01q447	"Rob Buck"@en	"/wikipedia/en_title/Rob_Buck"
/m/01q4rmb	"The Triplets"@en	"/wikipedia/en_title/The_Triplets_$0028band$0029"
/m/01q67bd	"Hugo Duncan"@en	"/wikipedia/en_title/Hugo_Duncan"
/m/01q_45	"Rick Salutin"@en	"/wikipedia/en_title/Rick_Salutin"
/m/01qjyh3	"G.A.S. Drummers"@en	"/wikipedia/en_title/G$002Ea$002Es$002E_Drummers"
/m/01ql2p3	"Jakob"@en	"/wikipedia/en_title/Jakob_$0028band$0029"
/m/01qlvt	"Pekka Himanen"@en	"/wikipedia/en_title/Pekka_Himanen"
/m/01qn77	"Menelik I"@en	"/wikipedia/en_title/Menelik_I"
/m/01qs3q	"Longshot"@en	"/wikipedia/en_title/Longshot_$0028film$0029"
/m/01qtw8k	"Vitorino"@en	"/wikipedia/en_title/Vitorino"
/m/01qv8dn	"Mala Rodríguez"@en	"/wikipedia/en_title/Mala_Rodr$00EDguez"
/m/01qvdc5	"Still Remains"@en	"/wikipedia/en_title/Still_Remains"
/m/01qx6ly	"Acid Mothers Gong"@en	"/wikipedia/en_title/Acid_Mothers_Temple"
/m/01qzs1d	"The Waking Eyes"@en	"/wikipedia/en_title/The_Waking_Eyes"
/m/01r356	"Charles Taylor"@en	"/wikipedia/en_title/Charles_Taylor_$0028philosopher$0029"
/m/01r4r48	"Gangsta Boo"@en	"/wikipedia/en_title/Gangsta_Boo"
/m/01r8lpd	"Mareko"@en	"/wikipedia/en_title/Mareko"
/m/01r8sx	"La Mallorquina"@en	"/wikipedia/en_title/La_Mallorquina"
/m/01rdm9x	"Double Pact"@en	"/wikipedia/en_title/Double_Pact"
/m/01rjr81	"Los Kung-Fu Monkeys"@en	"/wikipedia/en_title/Los_Kung-Fu_Monkeys"
/m/01rl9w5	"Krisspy"@en	"/wikipedia/en_title/Krisspy"
/m/01rnqc	"Strait of Magellan"@en	"/wikipedia/en_title/Strait_of_Magellan"
/m/01rp49n	"Hobbs Angel of Death"@en	"/wikipedia/en_title/Hobbs$0027_Angel_of_Death"
/m/01rpj7f	"Digby"@en	"/wikipedia/en_title/Digby_$0028band$0029"
/m/01rpvk4	"Shameboy"@en	"/wikipedia/en_title/Shameboy"
/m/01rtgrn	"Son de Sol"@en	"/wikipedia/en_title/Son_de_Sol"
/m/01rvn02	"Ceremonial Castings"@en	"/wikipedia/en_title/Ceremonial_Castings"
/m/01rw8d2	"This Is Menace"@en	"/wikipedia/en_title/This_Is_Menace"
/m/01rwzl3	"Expensive Soul"@en	"/wikipedia/en_title/Expensive_Soul"
/m/01rx52k	"Michael Cashmore"@en	"/wikipedia/en_title/Michael_Cashmore"
/m/01ryygj	"Innerwish"@en	"/wikipedia/en_title/Innerwish"
/m/01s04s	"Don the Beachcomber"@en	"/wikipedia/en_title/Don_the_Beachcomber"
/m/01s4np	"Omni Bedford Springs Resort"@en	"/wikipedia/en_title/Omni_Bedford_Springs_Resort"
/m/01s6dt	"Fernando J. Corbató"@en	"/wikipedia/en_title/Fernando_J$002E_Corbat$00F3"
/m/01s6ty	"Victor Duruy"@en	"/wikipedia/en_title/Victor_Duruy"
/m/01s7h1	"Port Talbot Town F.C."@en	"/wikipedia/en_title/Port_Talbot_Town_F$002EC$002E"
/m/01sd3ng	"Francine"@en	"/wikipedia/en_title/Francine_$0028band$0029"
/m/01sdsnc	"Face to Face"@en	"/wikipedia/en_title/Face_to_Face_$0028New_Wave_band$0029"
/m/01sf9zd	"Tourbillon"@en	"/wikipedia/en_title/Tourbillon_$0028band$0029"
/m/01sjwqc	"Confront James"@en	"/wikipedia/en_title/Confront_James"
/m/01skjsb	"George McCorkle"@en	"/wikipedia/en_title/George_McCorkle"
/m/01skw5	"James Miller"@en	"/wikipedia/en_title/James_Miller_$0028general$0029"
/m/01sm8hy	"Robbie Basho"@en	"/wikipedia/en_title/Robbie_Basho"
/m/01sy5t6	"Westworld"@en	"/wikipedia/en_title/Westworld_$0028American_band$0029"
/m/01t0qml	"Scenes From A Movie"@en	"/wikipedia/en_title/Scenes_from_a_Movie"
/m/01t806r	"General Crook"@en	"/wikipedia/en_title/General_Crook_$0028musician$0029"
/m/01t9q00	"Sammy Fain"@en	"/wikipedia/en_title/Sammy_Fain"
/m/01tf05p	"Wadsworth Mansion"@en	"/wikipedia/en_title/Wadsworth_Mansion_$0028band$0029"
/m/01tjk8z	"Mr. Len"@en	"/wikipedia/en_title/Mr$002E_Len"
/m/01tjyjt	"Giovanni Battista Vitali"@en	"/wikipedia/en_title/Giovanni_Battista_Vitali"
/m/01tlf8r	"Adam de la Halle"@en	"/wikipedia/en_title/Adam_de_la_Halle"
/m/01tsxf	"Stabat Mater"@en	"/wikipedia/en_title/Stabat_Mater"
/m/01ty5cy	"Rhinoceros"@en	"/wikipedia/en_title/Rhinoceros_$0028band$0029"
/m/01tzb2	"Et-Tell"@en	"/wikipedia/en_title/Et-Tell"
/m/01tzm9	"Dawn French"@en	"/wikipedia/en_title/Dawn_French"
/m/01v0skm	"Gary's Gang"@en	"/wikipedia/en_title/Gary$0027s_Gang"
/m/01v1v4p	"Mickey Thomas"@en	"/wikipedia/en_title/Mickey_Thomas_$0028singer$0029"
/m/01v7vfp	"Lee Sexton"@en	"/wikipedia/en_title/Lee_Sexton"
/m/01v8g_	"Eric Flint"@en	"/wikipedia/en_title/Eric_Flint"
/m/01v8wnj	"Larry Hall"@en	"/wikipedia/en_title/Larry_Hall"
/m/01v90v9	"Baby Ranks"@en	"/wikipedia/en_title/Baby_Ranks"
/m/01vbflk	"Chandrabindoo"@en	"/wikipedia/en_title/Chandrabindoo_$0028band$0029"
/m/01vfy_0	"Higgs & Wilson"@en	"/wikipedia/en_title/Higgs_and_Wilson"
/m/01vlhls	"Betty Curtis"@en	"/wikipedia/en_title/Betty_Curtis"
/m/01vnp7v	"Fejd"@en	"/wikipedia/en_title/Fejd"
/m/01vntq_	"Young Dre"@en	"/wikipedia/en_title/Young_Dre_the_Truth"
/m/01vrbb	"Garin de Monglane"@en	"/wikipedia/en_title/Garin_de_Monglane"
/m/01vt09k	"Mira Calix"@en	"/wikipedia/en_title/Mira_Calix"
/m/01vv6xv	"Axl Rose"@en	"/wikipedia/en_title/Axl_Rose"
/m/01vvr8	"Copenhagen Free University"@en	"/wikipedia/en_title/Copenhagen_Free_University"
/m/01vwm1n	"Phillip Boa"@en	"/wikipedia/en_title/Phillip_Boa"
/m/01vxgbr	"Big Balls & the Great White Idiot"@en	"/wikipedia/en_title/Big_Balls_and_the_Great_White_Idiot"
/m/01w02f	"Fred Nile"@en	"/wikipedia/en_title/Fred_Nile"
/m/01w1ywm	"Richard Hunt"@en	"/wikipedia/en_title/Richard_Hunt_$0028puppeteer$0029"
/m/01w42xt	"Kjetil Bjerkestrand"@en	"/wikipedia/en_title/Kjetil_Bjerkestrand"
/m/01w61sh	"Michie Nakatani"@en	"/wikipedia/en_title/Michie_Nakatani"
/m/01w7knp	"Tjodalv"@en	"/wikipedia/en_title/Tjodalv"
/m/01w7vnt	"Teenager"@en	"/wikipedia/en_title/Teenager_$0028band$0029"
/m/01w98pz	"Antillectual"@en	"/wikipedia/en_title/Antillectual"
/m/01w9vrk	"Kazuya Kamenashi"@en	"/wikipedia/en_title/Kazuya_Kamenashi"
/m/01w9wt	"Bees, Wasps and Ants Recording Society"@en	"/wikipedia/en_title/Bees$002C_Wasps_and_Ants_Recording_Society"
/m/01w_006	"Mark Smith"@en	"/wikipedia/en_title/Mark_Smith_$0028musician$0029"
/m/01wgxk8	"Chris Braide"@en	"/wikipedia/en_title/Chris_Braide"
/m/01wj6bs	"Fiddlers' Bid"@en	"/wikipedia/en_title/Fiddlers$0027_Bid"
/m/01wk5kf	"Akihito Tokunaga"@en	"/wikipedia/en_title/Akihito_Tokunaga"
/m/01wkplq	"Billy Martin"@en	"/wikipedia/en_title/Billy_Martin_$0028percussionist$0029"
/m/01wkzw	"Chino"@en	"/wikipedia/en_title/Chino$002C_Nagano"
/m/01wnx7h	"Megan Rochell"@en	"/wikipedia/en_title/Megan_Rochell"
/m/01wptv	"Rimouski"@en	"/wikipedia/en_title/Rimouski"
/m/01wq3qp	"Hans Poulsen"@en	"/wikipedia/en_title/Hans_Poulsen"
/m/01wqp2p	"Andie Rathbone"@en	"/wikipedia/en_title/Andie_Rathbone"
/m/01wr5q	"Makurazaki"@en	"/wikipedia/en_title/Makurazaki$002C_Kagoshima"
/m/01wrly	"Hino"@en	"/wikipedia/en_title/Hino$002C_Tokyo"
/m/01wrz83	"Danny Bank"@en	"/wikipedia/en_title/Danny_Bank"
/m/01ws5ht	"Uncle Kracker"@en	"/wikipedia/en_title/Uncle_Kracker"
/m/01wss56	"Lützenkirchen"@en	"/wikipedia/en_title/L$00FCtzenkirchen"
/m/01wth_	"Adam Philippe, Comte de Custine"@en	"/wikipedia/en_title/Adam_Philippe$002C_Comte_de_Custine"
/m/01wv0qj	"Super Cat"@en	"/wikipedia/en_title/Super_Cat"
/m/01wvg7k	"Pro Cantione Antiqua"@en	"/wikipedia/en_title/Pro_Cantione_Antiqua"
/m/01wwp9j	"Scotty"@en	"/wikipedia/en_title/Scotty_$0028reggae_vocalist$0029"
/m/01wwqg6	"Claude Luter"@en	"/wikipedia/en_title/Claude_Luter"
/m/01wwv7_	"Bernard Fowler"@en	"/wikipedia/en_title/Bernard_Fowler"
/m/01wyn4	"King Kuang of Zhou"@en	"/wikipedia/en_title/King_Kuang_of_Zhou"
/m/01x0h8	"Tripontium"@en	"/wikipedia/en_title/Tripontium"
/m/01x299	"Stäfa"@en	"/wikipedia/en_title/St$00E4fa"
/m/01x2cp	"Prince of Wales Hospital"@en	"/wikipedia/en_title/Prince_of_Wales_Hospital"
/m/01x6nh	"North Greenwich tube station"@en	"/wikipedia/en_title/North_Greenwich_tube_station"
/m/01xlmjk	"Dr. Joseph Halton House"@en	"/wikipedia/en_title/Dr$002E_Joseph_Halton_House"
/m/01xmgqz	"General Post Office, Melbourne"@en	"/wikipedia/en_title/Melbourne_General_Post_Office"
/m/01xn4x6	"Orvietana Calcio"@en	"/wikipedia/en_title/Orvietana_Calcio"
/m/01xn8tx	"Salthill Devon F.C."@en	"/wikipedia/en_title/Salthill_Devon_F$002EC$002E"
/m/01y8zd	"McMaster University"@en	"/wikipedia/en_title/McMaster_University"
/m/01ycfg	"Sheffield Cathedral"@en	"/wikipedia/en_title/Sheffield_Cathedral"
/m/01yf3l	"Emperor Shun of Han"@en	"/wikipedia/en_title/Emperor_Shun_of_Han"
/m/01yptv	"Mary Ann Shadd"@en	"/wikipedia/en_title/Mary_Ann_Shadd"
/m/01z13b	"Mino Province"@en	"/wikipedia/en_title/Mino_Province"
/m/01z43p3	"Horseshoe Bend"@en	"/wikipedia/en_title/Horseshoe_Bend$002C_Arkansas"
/m/01zk8_	"Gryfice"@en	"/wikipedia/en_title/Gryfice"
/m/01zvdj	"The Loved One"@en	"/wikipedia/en_title/The_Loved_One"
/m/0200df	"Chris Pérez"@en	"/wikipedia/en_title/Chris_P$00E9rez"
/m/0200t4	"Hearst Castle"@en	"/wikipedia/en_title/Hearst_Castle"
/m/0202vw	"Barton-upon-Humber"@en	"/wikipedia/en_title/Barton-upon-Humber"
/m/02044x	"Pleasley"@en	"/wikipedia/en_title/Pleasley"
/m/0206f5	"Bilston"@en	"/wikipedia/en_title/Bilston"
/m/0207sh	"Johor Bahru"@en	"/wikipedia/en_title/Johor_Bahru"
/m/020h9np	"Chesterland"@en	"/wikipedia/en_title/Chesterland$002C_Ohio"
/m/020ms5j	"Maumee"@en	"/wikipedia/en_title/Maumee$002C_Ohio"
/m/020x8q	"Joseph Chénier"@en	"/wikipedia/en_title/Joseph_Ch$00E9nier"
/m/020xt0	"Malvern College"@en	"/wikipedia/en_title/Malvern_College"
/m/0212w30	"Highland Village"@en	"/wikipedia/en_title/Highland_Village$002C_Texas"
/m/021d12	"Rescue on Fractalus!"@en	"/wikipedia/en_title/Rescue_on_Fractalus$0021"
